"","EstID","Company.x","State","Zip","Company.y","Size2","Beef_Slaughter","Pork_Slaughter","Chicken_Slaughter","Catfish_Products","Egg_Products","StateName"
"4918",6162216,"Consolidated Catfish Producers, LLC","AL","35462","Consolidated Catfish Producers, LLC","Small",FALSE,NA,NA,TRUE,NA,"Alabama"
"4919",6162217,"America's Catch Inc","MS","38941","America's Catch Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4920",6162218,"Noxubee County Producers Inc","MS","39341","Noxubee County Producers Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4921",6162219,"Simmons Farm Raised Catfish, Inc","MS","39194","Simmons Farm Raised Catfish, Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4922",6162220,"Liberty Cold Storage","IL","60490","Liberty Cold Storage","Small",FALSE,NA,NA,NA,NA,"Illinois"
"4923",6162221,"Daily's Premium Meats, LLC","MO","64504","Daily's Premium Meats, LLC","Small",FALSE,NA,NA,NA,NA,"Missouri"
"4924",6162224,"Swan Market","NY","14609","Swan Market","Small",FALSE,NA,NA,NA,NA,"New York"
"4925",6162226,"Colorado Native Foods LLC","CO","80239","Colorado Native Foods LLC","Small",FALSE,NA,NA,NA,NA,"Colorado"
"4926",6162231,"Euro Foods Inc., d/b/a Citterio USA Corp","PA","18224","Euro Foods Inc., d/b/a Citterio USA Corp","Large",FALSE,NA,NA,NA,NA,"Pennsylvania"
"4927",6162233,"Alabama Catfish LLC","AL","36786","Alabama Catfish LLC","Small",FALSE,NA,NA,TRUE,NA,"Alabama"
"4928",6162235,"Diller Locker Company, LLC","NE","68342","Diller Locker Company, LLC","Small",TRUE,TRUE,NA,NA,NA,"Nebraska"
"4929",6162237,"Crossing Storage Services Inc.","CA","90058","Crossing Storage Services Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"4930",6162238,"International Meat Processors Inc.","CA","90813","International Meat Processors Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"4931",6162244,"Golden Gate Meat Company","CA","94804","Golden Gate Meat Company","Small",FALSE,NA,NA,NA,NA,"California"
"4932",6162245,"Consolidated Catfish Producers, LLC","MS","38754","Consolidated Catfish Producers, LLC","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4933",6162246,"Heartland Catfish Company","MS","38941","Heartland Catfish Company","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4934",6162248,"Catfish Processors, LLC","MS","39038","Catfish Processors, LLC","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4935",6162250,"Stino Da Napoli","OH","44116","Stino Da Napoli","Small",FALSE,NA,NA,NA,NA,"Ohio"
"4936",6162254,"Lakes Farm Raised Catfish Inc","MS","38626","Lakes Farm Raised Catfish Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4937",6162256,"Philly's Best Steak Co., Inc.","PA","19050","Philly's Best Steak Co., Inc.",NA,FALSE,NA,NA,NA,NA,"Pennsylvania"
"4938",6162260,"Magnolia Processing Inc","MS","38676","Magnolia Processing Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4939",6162262,"Prime Line Inc","MS","39358","Prime Line Inc","Small",FALSE,NA,NA,TRUE,NA,"Mississippi"
"4940",6162264,"Service Cold Storage / Port Everglades Frozen Storage LLC","FL","33315","Service Cold Storage / Port Everglades Frozen Storage LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"4941",6162265,"Creative Specialty Food Solutions, LLC  #2","TX","77018","Creative Specialty Food Solutions, LLC  #2","Small",FALSE,NA,NA,NA,NA,"Texas"
"4942",6162276,"Processors, L.L.C.","LA","70517","Processors, L.L.C.","Small",FALSE,NA,NA,TRUE,NA,"Louisiana"
"4943",6162277,"Haring Catfish","LA","71378","Haring Catfish","Small",FALSE,NA,NA,TRUE,NA,"Louisiana"
"4944",6162280,"Husnik Meat Co. Inc.","MN","55055","Husnik Meat Co. Inc.","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"4945",6162284,"CLASSIC SEAFOOD GROUP, INC.","NC","28513","CLASSIC SEAFOOD GROUP, INC.","Small",FALSE,NA,NA,TRUE,NA,"North Carolina"
"4946",6162285,"Lineage Logistics, LLC","SC","29420","Lineage Logistics, LLC","Small",FALSE,NA,NA,NA,NA,"South Carolina"
"4947",6162286,"Fish Processors","ID","83332","Fish Processors","Small",FALSE,NA,NA,TRUE,NA,"Idaho"
"4948",6162288,"MAGNOLIA BEEF HOLDINGS LLC","NJ","07604","MAGNOLIA BEEF HOLDINGS LLC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"4949",6162292,"OSI Industries, LLC","CA","92507","OSI Industries, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"4950",6162294,"Mezban Foods","TX","75247","Mezban Foods","Small",FALSE,NA,NA,NA,NA,"Texas"
"4951",6162299,"Smithfield Fresh Meats Corp.","NC","28392","Smithfield Fresh Meats Corp.","Small",FALSE,NA,NA,NA,NA,"North Carolina"
"4952",6162302,"Lineage Logistics","SC","29420","Lineage Logistics",NA,FALSE,NA,NA,NA,NA,"South Carolina"
"4953",6162306,"Lake City Fish Market","KY","42045","Lake City Fish Market","Small",FALSE,NA,NA,TRUE,NA,"Kentucky"
"4954",6162310,"MURRAY L. NIXON FISHERY INC","NC","27932","MURRAY L. NIXON FISHERY INC","Small",FALSE,NA,NA,TRUE,NA,"North Carolina"
"4955",6162313,"Del Monte Capitol Meat Company, LLC","NV","89512","Del Monte Capitol Meat Company, LLC","Small",FALSE,NA,NA,NA,NA,"Nevada"
"4956",6162314,"Lineage Logistics LLC","CA","90058","Lineage Logistics LLC","Small",FALSE,NA,NA,NA,NA,"California"
"4957",6162318,"AZ Grass Raised Bone Broth","AZ","86322","AZ Grass Raised Bone Broth","Small",FALSE,NA,NA,NA,NA,"Arizona"
"4958",6162319,"Baily Meat LLC","NV","89118","Baily Meat LLC","Small",FALSE,NA,NA,TRUE,NA,"Nevada"
"4959",6162320,"Cedarlane Natural Foods, Inc.","CA","90746","Cedarlane Natural Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"4960",6162321,"Del Barrio Foods, LLC.","IL","60441","Del Barrio Foods, LLC.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"4961",6162322,"Northwest Meat Company","IL","60607","Northwest Meat Company","Small",FALSE,NA,NA,NA,NA,"Illinois"
"4962",6162332,"Keith's Catfish Market","AL","36310","Keith's Catfish Market","Small",FALSE,NA,NA,TRUE,NA,"Alabama"
"4963",6162335,"Schneider's Fish and Seafood Corp.","NY","14227","Schneider's Fish and Seafood Corp.","Small",FALSE,NA,NA,NA,NA,"New York"
"4964",6162337,"Eggert Slaughtering, Inc.","WI","54007","Eggert Slaughtering, Inc.","Small",TRUE,TRUE,NA,NA,NA,"Wisconsin"
"4965",6162339,"Mazzone Pasta LLC","IL","60108","Mazzone Pasta LLC","Small",FALSE,NA,NA,NA,NA,"Illinois"
"4966",6162340,"Adams Turkey Farm","VT","05494","Adams Turkey Farm","Small",FALSE,NA,TRUE,NA,NA,"Vermont"
"4967",6162342,"Cool Cat Fish Market","TN","37157","Cool Cat Fish Market","Small",FALSE,NA,NA,TRUE,NA,"Tennessee"
"4968",6162343,"IHSAN FARMS, IIC","MD","21853","IHSAN FARMS, IIC","Small",FALSE,NA,TRUE,NA,NA,"Maryland"
"4969",6162345,"Bama Sea Products","FL","33712","Bama Sea Products","Small",FALSE,NA,NA,TRUE,NA,"Florida"
"4970",6162349,"United States Cold Storage LLC","PA","18202","United States Cold Storage LLC","Small",FALSE,NA,NA,NA,NA,"Pennsylvania"
"4971",6162351,"Stokes Fish Company","FL","34748","Stokes Fish Company","Small",FALSE,NA,NA,TRUE,NA,"Florida"
"4972",6162359,"Smithermans Catfish Co","AL","35046","Smithermans Catfish Co","Small",FALSE,NA,NA,TRUE,NA,"Alabama"
"4973",6162362,"Sailer's Food Market and Meat Processing","WI","54740","Sailer's Food Market and Meat Processing","Small",TRUE,TRUE,NA,NA,NA,"Wisconsin"
"4974",6162363,"Mann Fish Market","KY","42025","Mann Fish Market","Small",FALSE,NA,NA,TRUE,NA,"Kentucky"
"4975",6162367,"DC'S Fish Market","TN","37340","DC'S Fish Market","Small",FALSE,NA,NA,TRUE,NA,"Tennessee"
"4976",6162371,"Davis Fish Market","TN","38232","Davis Fish Market","Small",FALSE,NA,NA,TRUE,NA,"Tennessee"
"4977",6162374,"J.J. MCDONNELL & CO., INC","MD","21075","J.J. MCDONNELL & CO., INC","Small",FALSE,NA,NA,TRUE,NA,"Maryland"
"4978",6162376,"L. D. AMORY AND COMPANY, INC","VA","23669","L. D. AMORY AND COMPANY, INC","Small",FALSE,NA,NA,TRUE,NA,"Virginia"
"4979",6162377,"King and Sons Poultry Service Inc","OH","45308","King and Sons Poultry Service Inc","Small",FALSE,NA,TRUE,NA,NA,"Ohio"
"4980",6162388,"Lonsdale Packaging, Inc.","MN","55046","Lonsdale Packaging, Inc.","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"4981",6162393,"Chicago Seafood & Restaurant Supply Inc.","IL","60632","Chicago Seafood & Restaurant Supply Inc.","Small",FALSE,NA,NA,TRUE,NA,"Illinois"
"4982",6162395,"Schafer Fisheries, Inc.","IL","61285","Schafer Fisheries, Inc.","Small",FALSE,NA,NA,TRUE,NA,"Illinois"
"4983",6162396,"LandMark Snacks, LLC","NE","68310","LandMark Snacks, LLC","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"4984",6162402,"Tampa Bay Fisheries","FL","33527","Tampa Bay Fisheries","Small",FALSE,NA,NA,TRUE,NA,"Florida"
"4985",6162411,"VERONI USA, INC","NJ","08085","VERONI USA, INC","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"4986",6162529,"Stampede Meat, Inc.","IL","60638","Stampede Meat, Inc.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"4987",6162530,"Avril Bleh Meats","OH","45202","Avril Bleh Meats","Small",FALSE,NA,NA,NA,NA,"Ohio"
"4988",6162533,"Ashton Farms Custom Meats","UT","84631","Ashton Farms Custom Meats","Small",TRUE,TRUE,NA,NA,NA,"Utah"
"4989",6162534,"PG Distribution LLC","TX","78045","PG Distribution LLC","Small",FALSE,NA,NA,NA,NA,"Texas"
"4990",6162537,"Hearthside Food Solutions, LLC","WA","98198","Hearthside Food Solutions, LLC","Small",FALSE,NA,NA,NA,NA,"Washington"
"4991",6162539,"Hillcrest Meats LLC","SD","57236","Hillcrest Meats LLC","Small",FALSE,NA,NA,NA,NA,"South Dakota"
"4992",6162540,"Market Fish Inc.","IL","60619","Market Fish Inc.","Small",FALSE,NA,NA,TRUE,NA,"Illinois"
"4993",6162543,"New England Charcuterie, LLC","MA","02453","New England Charcuterie, LLC","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"4994",6162544,"Direct Source Meats - Cooked","TX","78219","Direct Source Meats - Cooked","Small",FALSE,NA,NA,NA,NA,"Texas"
"4995",6162555,"Santora Foods LLC","NY","14043","Santora Foods LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"4996",6162557,"Conger Meat Market, LLC","MN","56020","Conger Meat Market, LLC","Small",TRUE,TRUE,NA,NA,NA,"Minnesota"
"4997",6162558,"IPMF LLC","WI","53546","IPMF LLC","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"4998",6162559,"Detroit Cold Storage","MI","48150","Detroit Cold Storage","Small",FALSE,NA,NA,NA,NA,"Michigan"
"4999",6162561,"Lineage Logistics PFS, LLC","IL","60608","Lineage Logistics PFS, LLC","Small",FALSE,NA,NA,NA,NA,"Illinois"
"5000",6162578,"Kencor Ethnic Foods, Inc.","IL","61520","Kencor Ethnic Foods, Inc.","Small",FALSE,NA,NA,TRUE,NA,"Illinois"
"5001",6162580,"Tanks Meats Inc.","OH","43416","Tanks Meats Inc.","Small",FALSE,NA,NA,NA,NA,"Ohio"
"5002",6162583,"Smithfield Fresh Meats Corp.","VA","23430","Smithfield Fresh Meats Corp.","Small",FALSE,NA,NA,NA,NA,"Virginia"
"5003",6162595,"South Florida Food Merchants","FL","33314","South Florida Food Merchants","Small",FALSE,NA,NA,NA,NA,"Florida"
"5004",6162601,"OSI Industries, LLC","IL","60609","OSI Industries, LLC","Small",FALSE,NA,NA,NA,NA,"Illinois"
"5005",6162603,"Italian Ready Meals LLC","MA","02453","Italian Ready Meals LLC","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"5006",6162604,"Global Maritime Supply","FL","33069","Global Maritime Supply","Small",FALSE,NA,NA,NA,NA,"Florida"
"5007",6162609,"Macelleria DeMaria LLC","NY","10567","Macelleria DeMaria LLC","Small",TRUE,TRUE,NA,NA,NA,"New York"
"5008",6162611,"Interstate Foods Inc.","CA","90221","Interstate Foods Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"5009",6162613,"US Foods, Inc.","CA","92337","US Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"5010",6162614,"Puget Sound Processing, LLC","WA","98579","Puget Sound Processing, LLC","Small",TRUE,TRUE,NA,NA,NA,"Washington"
"5011",6162616,"United States Cold Storage of California","CA","93313","United States Cold Storage of California","Small",FALSE,NA,NA,NA,NA,"California"
"5012",6162617,"Tucson Tamale Wholesale Company LLC","AZ","85745","Tucson Tamale Wholesale Company LLC","Small",FALSE,NA,NA,NA,NA,"Arizona"
"5013",6162619,"Shaw's Soutthern Belle frozen Foods, Inc","FL","32208","Shaw's Soutthern Belle frozen Foods, Inc","Small",FALSE,NA,NA,NA,NA,"Florida"
"5014",6162624,"Lineage Logistics PFS, LLC","MA","02149","Lineage Logistics PFS, LLC",NA,FALSE,NA,NA,NA,NA,"Massachusetts"
"5015",6162652,"Brakebush Brothers, Inc.","MN","56097","Brakebush Brothers, Inc.","Small",FALSE,NA,NA,NA,NA,"Minnesota"
"5016",6162660,"Richelieu Foods Inc","IL","60050","Richelieu Foods Inc","Small",FALSE,NA,NA,NA,NA,"Illinois"
"5017",6162661,"Acme Delivery Service","CO","80011","Acme Delivery Service","Small",FALSE,NA,NA,NA,NA,"Colorado"
"5018",6162665,"Glenwood Snacks LLC","ID","83445","Glenwood Snacks LLC","Small",FALSE,NA,NA,NA,NA,"Idaho"
"5019",6162671,"Lineage Logistics PFS, LLC","CA","90058","Lineage Logistics PFS, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5020",6162677,"M.G. Trading Inc.","NJ","07663","M.G. Trading Inc.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"5021",6162678,"Lineage Logistics Services, LLC","CA","90813","Lineage Logistics Services, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5022",6162680,"Farmer's Pride","GA","30108","Farmer's Pride","Small",TRUE,TRUE,NA,NA,NA,"Georgia"
"5023",6162681,"Midwest Regional Processing LLC","WI","53590","Midwest Regional Processing LLC","Small",FALSE,NA,NA,NA,NA,"Wisconsin"
"5024",6162684,"Great Plains Beef","NE","68507","Great Plains Beef","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"5025",6162688,"YORK STREET CATERERS INC.","NJ","07631","YORK STREET CATERERS INC.","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"5026",6162693,"Bolke-Miller Company","IL","60085","Bolke-Miller Company","Small",FALSE,NA,NA,NA,NA,"Illinois"
"5027",6162698,"Anna's Kitchen, Inc.","MA","01801","Anna's Kitchen, Inc.","Small",FALSE,NA,NA,NA,NA,"Massachusetts"
"5028",6162702,"Foodie'J Inc","GA","31569","Foodie'J Inc","Small",FALSE,NA,NA,NA,NA,"Georgia"
"5029",6162703,"Chef Creations LLC","GA","30297","Chef Creations LLC","Small",FALSE,NA,NA,NA,NA,"Georgia"
"5030",6162705,"Shaw Bakers, LLC","CA","94080","Shaw Bakers, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5031",6162706,"TF Foods, LLC","CA","92121","TF Foods, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5032",6162707,"Circle S Groom Sausage LLC","TX","79039","Circle S Groom Sausage LLC","Small",FALSE,NA,NA,NA,NA,"Texas"
"5033",6162709,"Evangel International Foods","TX","77502","Evangel International Foods","Small",FALSE,NA,NA,TRUE,NA,"Texas"
"5034",6162711,"Master Sausage LLC","FL","32811","Master Sausage LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"5035",6162713,"IVY CITY SMOKEHOUSE","DC","20002","IVY CITY SMOKEHOUSE","Small",FALSE,NA,NA,TRUE,NA,NA
"5036",6162715,"Micronesian Brokers, Inc.","GU","96910","Micronesian Brokers, Inc.","Small",FALSE,NA,NA,NA,NA,NA
"5037",6162716,"Midway International Logistics LLC","NY","13601","Midway International Logistics LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"5038",6162720,"Gourmet Express Marketing, Inc.","IL","60101","Gourmet Express Marketing, Inc.","Small",FALSE,NA,NA,TRUE,NA,"Illinois"
"5039",6162721,"D & D Fish & Caviar Co","TN","38383","D & D Fish & Caviar Co","Small",FALSE,NA,NA,TRUE,NA,"Tennessee"
"5040",6162723,"Kassian Farms LLC","NY","10454","Kassian Farms LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"5041",6162725,"MG Foods","TX","75604","MG Foods","Small",FALSE,NA,NA,NA,NA,"Texas"
"5042",6162730,"Tyler Custom Cuts","PA","17241","Tyler Custom Cuts","Small",TRUE,NA,NA,NA,NA,"Pennsylvania"
"5043",6162748,"International Frozen Products USA LLC","FL","33162","International Frozen Products USA LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"5044",6162751,"UNION KITCHEN","DC","20002","UNION KITCHEN","Small",FALSE,NA,NA,NA,NA,NA
"5045",6162752,"FAMILY KITCHEN RAVIOLI","NJ","07876","FAMILY KITCHEN RAVIOLI","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"5046",6162755,"Foothill Meat Company, Inc.","CA","95966","Foothill Meat Company, Inc.","Small",FALSE,NA,NA,NA,NA,"California"
"5047",6162758,"Crappell's Fish Market LLC","LA","70342","Crappell's Fish Market LLC","Small",FALSE,NA,NA,TRUE,NA,"Louisiana"
"5048",6162759,"Wilson Farm Meats, Inc.","WI","53121","Wilson Farm Meats, Inc.","Small",TRUE,TRUE,NA,NA,NA,"Wisconsin"
"5049",6162762,"Grand Prairie Foods, Inc.","SD","57104","Grand Prairie Foods, Inc.","Small",FALSE,NA,NA,NA,TRUE,"South Dakota"
"5050",6162764,"Najaf Halal Meat Company","PA","18818","Najaf Halal Meat Company","Small",TRUE,NA,NA,NA,NA,"Pennsylvania"
"5051",6162765,"Stoltzfus Kitchen","TN","37641","Stoltzfus Kitchen","Small",FALSE,NA,NA,NA,NA,"Tennessee"
"5052",6162766,"Wang Cai Enterprise Inc.","NY","11104","Wang Cai Enterprise Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"5053",6162776,"Sanderson Farms, Inc.","NC","28384","Sanderson Farms, Inc.","Large",FALSE,NA,TRUE,NA,NA,"North Carolina"
"5054",6162777,"LaCoe's Custom Butchering LLC - Carey Plant","PA","18433","LaCoe's Custom Butchering LLC - Carey Plant","Small",TRUE,NA,NA,NA,NA,"Pennsylvania"
"5055",6162779,"Kingsland Food Processing Corporation","NY","11378","Kingsland Food Processing Corporation","Small",FALSE,NA,NA,NA,NA,"New York"
"5056",6162780,"Meridian Meat Packers","ID","83646","Meridian Meat Packers","Small",FALSE,NA,TRUE,NA,NA,"Idaho"
"5057",6162781,"ColdPoint Logistics Warehouse, LLC","KS","66021","ColdPoint Logistics Warehouse, LLC","Small",FALSE,NA,NA,NA,NA,"Kansas"
"5058",6162782,"Feather Rd Poultry Processing","MO","63446","Feather Rd Poultry Processing","Small",FALSE,NA,TRUE,NA,NA,"Missouri"
"5059",6162783,"Total Packaging","KY","42303","Total Packaging","Small",FALSE,NA,NA,NA,NA,"Kentucky"
"5060",6162785,"Avalon Meat Candy, LLC","NV","89119","Avalon Meat Candy, LLC","Small",FALSE,NA,NA,NA,NA,"Nevada"
"5061",6162786,"United States Cold Storage of California","CA","95380","United States Cold Storage of California",NA,FALSE,NA,NA,NA,NA,"California"
"5062",6162790,"Flora Fine Foods","FL","33065","Flora Fine Foods","Small",FALSE,NA,NA,NA,NA,"Florida"
"5063",6162791,"Costco Wholesale","FL","33403","Costco Wholesale","Large",FALSE,NA,NA,NA,NA,"Florida"
"5064",6162792,"Gourmet Foods International","FL","33069","Gourmet Foods International","Small",FALSE,NA,NA,NA,NA,"Florida"
"5065",6162793,"Harlon's LA Fish LLC","LA","70062","Harlon's LA Fish LLC","Small",FALSE,NA,NA,TRUE,NA,"Louisiana"
"5066",6162796,"Port of Palm Cold Storage","FL","33404","Port of Palm Cold Storage",NA,FALSE,NA,NA,NA,NA,"Florida"
"5067",6162797,"Rotex Food Services, Inc.","FL","33441","Rotex Food Services, Inc.","Small",FALSE,NA,NA,NA,NA,"Florida"
"5068",6162798,"Global Maritime Supply","FL","33023","Global Maritime Supply","Small",FALSE,NA,NA,NA,NA,"Florida"
"5069",6162800,"American Consolidation & Logistics","FL","33054","American Consolidation & Logistics","Small",FALSE,NA,NA,NA,NA,"Florida"
"5070",6162801,"Bemka Corporation","FL","33315","Bemka Corporation","Small",FALSE,NA,NA,NA,NA,"Florida"
"5071",6162802,"Southeast Frozen Foods","FL","33179","Southeast Frozen Foods","Small",FALSE,NA,NA,NA,NA,"Florida"
"5072",6162803,"Sherwood Food Distributors, LLC","FL","33054","Sherwood Food Distributors, LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"5073",6162809,"Natural State Processing","AR","72031","Natural State Processing","Small",FALSE,NA,TRUE,NA,NA,"Arkansas"
"5074",6162818,"LaGustosa Food Products & Imports Co., Inc.","NY","11010","LaGustosa Food Products & Imports Co., Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"5075",6162819,"MRK Foods, Inc.","IL","61073","MRK Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"Illinois"
"5076",6162821,"CDI - Customized Distribution, LLC","FL","32254","CDI - Customized Distribution, LLC","Small",FALSE,NA,NA,NA,NA,"Florida"
"5077",6162825,"Kraft Heinz Foods Company","IA","52806","Kraft Heinz Foods Company","Large",FALSE,NA,NA,NA,NA,"Iowa"
"5078",6162827,"Wholesum Foods, LLC","CA","91733","Wholesum Foods, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5079",6162828,"KBBQ Meat Company","CA","90242","KBBQ Meat Company","Small",FALSE,NA,NA,NA,NA,"California"
"5080",6162832,"Mercado Meat Distribution","CA","95988","Mercado Meat Distribution","Small",FALSE,NA,NA,NA,NA,"California"
"5081",6162833,"Circle C Farm Abattoir & Butcher Shop, LLC","FL","33930","Circle C Farm Abattoir & Butcher Shop, LLC","Small",TRUE,TRUE,TRUE,NA,NA,"Florida"
"5082",6162835,"Summit Meat Processing","KY","42553","Summit Meat Processing","Small",TRUE,TRUE,NA,NA,NA,"Kentucky"
"5083",6162836,"Food Bank for the Heartland","NE","68127","Food Bank for the Heartland","Small",FALSE,NA,NA,NA,NA,"Nebraska"
"5084",6162844,"58 Place Seafood Inc.","NY","11378","58 Place Seafood Inc.","Small",FALSE,NA,NA,NA,NA,"New York"
"5085",6162846,"Bill E's Small Batch Bacon LLC","AL","36532","Bill E's Small Batch Bacon LLC","Small",FALSE,NA,NA,NA,NA,"Alabama"
"5086",6162847,"Multimodal Logistics, Inc.","TX","78045","Multimodal Logistics, Inc.","Small",FALSE,NA,NA,NA,NA,"Texas"
"5087",6162852,"Stamford Smokehouse LLC","NY","12167","Stamford Smokehouse LLC","Small",FALSE,NA,NA,NA,NA,"New York"
"5088",6162853,"Frigopack USA Inc","NJ","07201","Frigopack USA Inc","Small",FALSE,NA,NA,NA,NA,"New Jersey"
"5089",6162856,"Abner Snack Foods, Inc.","MO","63735","Abner Snack Foods, Inc.","Small",FALSE,NA,NA,NA,NA,"Missouri"
"5090",6162858,"Londonderry Freezer Warehouse LLC","NH","03053","Londonderry Freezer Warehouse LLC","Small",FALSE,NA,NA,NA,NA,"New Hampshire"
"5091",6162860,"Junior's Smokehouse Processing Plant","TX","77437","Junior's Smokehouse Processing Plant","Small",FALSE,NA,NA,NA,NA,"Texas"
"5092",6162864,"Paden Cold Inc.","VA","23502","Paden Cold Inc.","Small",FALSE,NA,NA,NA,NA,"Virginia"
"5093",6162867,"Ajinomoto Toyo Frozen Noodle, Inc.","OR","97203","Ajinomoto Toyo Frozen Noodle, Inc.","Small",FALSE,NA,NA,NA,NA,"Oregon"
"5094",6162892,"Synear Foods USA, LLC","CA","91311","Synear Foods USA, LLC","Small",FALSE,NA,NA,NA,NA,"California"
"5095",6162893,"The Wornick Company dba Baxters North America","OH","45242","The Wornick Company dba Baxters North America","Small",FALSE,NA,NA,NA,NA,"Ohio"
